date,weather_TAVG,weather_TMAX,weather_TMIN,weather_PRCP,weather_SNOW,weather_AWND
2025-01-07,95.95067581863783,103.38384070102235,89.70413415193352,0.0,0.0,3.6244666274366644
2025-01-08,91.73485449881501,99.51787784125659,88.54552748545352,0.9506048100758954,0.0,7.698293164443681
2025-01-09,90.03056394327356,95.76248420837044,84.22743546179208,0.024192474477300618,0.0,1.5365559376704583
2025-01-10,91.94451965974312,97.98451530027313,86.02334623785372,0.0,0.0,6.372894890376259
2025-01-11,93.41494227957932,100.83661342392318,91.24055347871622,0.0,0.0,7.099912283725777
2025-01-12,92.32812869259593,98.98043206554489,86.14967437960827,0.7881452129615465,0.0,6.266890704966305
2025-01-13,92.83010852271056,100.11156010362798,87.61554663186998,0.4237884622358352,0.0,7.410358646951485
2025-01-14,91.07926754092011,96.6742826655013,85.11778563263688,0.0,0.0,5.478867652860807
2025-01-15,95.67725098369323,99.62810306387551,88.53430872413098,0.4778501382587059,0.0,3.7878674078437755
2025-01-16,90.73022067718473,95.08672809598008,85.37216570444494,0.0557825093343988,0.0,1.1210961938816077
2025-01-17,95.34809922091506,98.70762405597458,91.4986708407035,1.655478886937283,0.0,5.556919380801439
2025-01-18,95.61549836858698,97.68117522956906,91.80278339327481,0.0,0.0,2.364783261614711
2025-01-19,88.90717037940523,90.99459386555604,85.67616251454243,0.0,0.0,1.508060093411303
2025-01-20,91.83184493357462,98.81061369365749,87.6782989281036,0.5281929524449593,0.0,4.0587903082478585
2025-01-21,95.79933028519856,99.81650957297822,90.23913052768638,0.0,0.0,1.1677308677434126
2025-01-22,93.35918911486358,99.10889193501467,85.85771343342407,0.26656620621359545,0.0,2.1701991619609875
2025-01-23,95.29064221906891,100.64114727613122,93.07552502831777,0.0,0.0,0.9694207677534813
2025-01-24,95.74062858896961,100.25665866546296,92.42332057675652,0.18447030496031647,0.0,9.696809641819447
2025-01-25,88.89846257020734,92.63873422069976,85.88058562562787,0.0,0.0,3.2634111808943573
2025-01-26,90.75222871306991,95.3042883202194,88.08359202637415,0.0,0.0,0.36587364758890467
2025-01-27,92.70256234401066,97.58235908615612,88.70420355560901,0.13668471154199296,0.0,0.8577571025778193
2025-01-28,90.74943942233743,97.96570790126664,86.01067785017142,2.5301580227784046,0.0,2.8821426606611382
2025-01-29,92.34891252882096,95.84644217150029,86.24673304426668,0.16965977075568778,0.0,0.6414009200597982
2025-01-30,95.49509127938761,98.02192325588379,91.27043923082644,0.8246316833726808,0.0,4.868639319449145
2025-01-31,90.2355932673331,98.1330184758917,84.88502057874307,0.0,0.0,0.9225635287005798
2025-02-01,91.22465218224811,95.97893793415324,85.83466250621795,0.0,0.0,4.736899631218327
2025-02-02,89.9131187075736,96.35083149482935,86.92514661377224,1.5307544330686016,0.0,5.694825682149537
2025-02-03,83.84116234000273,85.99292230368809,78.40111092205844,0.0,0.0,3.44032800389613
2025-02-04,87.20735503066507,93.16730530973194,80.4830785922046,0.0,0.0,0.5301607700412682
2025-02-05,88.78292301736734,91.21441742923903,85.33128458613615,0.0,0.0,1.5782070484762387
2025-02-06,87.73867550708476,92.03407693832297,82.52459297856966,0.5593423353126,0.0,1.6257716963157895
2025-02-07,91.19070487560086,96.1890623255215,85.56497033985198,0.0,0.0,4.63257298069468
2025-02-08,91.73197012523056,95.9509938780599,83.74757355133822,0.2070658677989309,0.0,0.3864775979621945
2025-02-09,86.08341664794557,89.97346121634328,81.12729590290107,0.0,0.0,6.811051261335418
2025-02-10,91.03679345387664,98.5216978266671,86.97350929541007,0.06805976084412271,0.0,1.6334760298059345
2025-02-11,85.92305355539962,89.56018374060471,81.73556490867115,0.0,0.0,2.4985019277667266
2025-02-12,88.06180809802683,91.36509414773502,83.56898002845558,1.2795168843259288,0.0,7.267123275197746
2025-02-13,85.61573543381867,93.49141353990468,83.22876432492251,0.0,0.0,2.225771224513777
2025-02-14,82.40248391523548,86.90434660579382,76.46832958865603,0.0,0.0,6.596729677598321
2025-02-15,83.7348357345324,89.47259668263143,79.30614568901058,0.0,0.0,1.0730551469997538
2025-02-16,80.75868373295205,88.21198957129442,76.36021455968203,0.13355570238037248,0.0,2.201832431917736
2025-02-17,87.76916469931697,94.02329948056835,85.19534852651537,0.0,0.0,2.1519510701826357
2025-02-18,89.04030089121322,93.56220728830144,85.46685479396035,0.04592839088367069,0.0,10.306316765559016
2025-02-19,87.30349656132077,94.55661280661143,83.37102200130926,0.0,0.0,1.6557103768880432
2025-02-20,83.26370591912926,90.00736183838593,75.47611779345586,1.1393488267793461,0.0,4.0351390567730645
2025-02-21,85.898850305856,93.19427793627135,82.67102400426995,0.0,0.0,2.3644815360664326
2025-02-22,77.53541334936328,84.20412840237756,71.35784938850584,0.0,0.0,10.103787717855687
2025-02-23,86.075402963675,92.94923124532178,81.64287187281431,0.0,0.0,10.282699407196832
2025-02-24,88.14197125834686,95.76304027295123,85.28005898575776,0.0,0.0,6.061315794049209
2025-02-25,84.1633526764884,87.5253539184252,81.92058763631074,0.0,0.0,7.812810737159605
2025-02-26,80.21438029548332,85.18321639001059,75.222970517128,0.9844830227430973,0.0,5.255109678116664
2025-02-27,83.81527951135303,88.48828145345912,76.05634058266803,0.0,0.0,8.544189292007692
2025-02-28,81.04648618816506,84.56723629972176,78.89590135890239,0.0,0.0,4.0457724720205315
2025-03-01,77.3137029790396,82.55516477520436,73.84636796279636,0.6926396073094007,0.0,3.451056610193125
2025-03-02,75.91765165488799,80.46271871755263,68.92008020935171,0.0,0.0,2.3493552624687606
2025-03-03,78.85091162176558,85.4916827534523,74.24105231436046,0.3241597556523671,0.0,3.0089385445123216
2025-03-04,79.16256316446052,83.02183455638746,76.24086794272183,0.06643908564916963,0.0,1.9521877747382548
2025-03-05,70.8998635330228,77.06304802037046,63.901295002656326,0.0,0.0,4.638730099694065
2025-03-06,86.91058512968095,93.12076529723153,83.97917976996999,1.2328485063661294,0.0,4.015276131399036
2025-03-07,76.38112791236706,78.65006018799093,70.4517445739347,0.0,0.0,1.2239421019283638
2025-03-08,81.13622504653429,84.14400592133167,78.90969426416507,0.0,0.0,6.078102907943722
2025-03-09,76.85088453400805,80.57052563508113,74.102361786712,0.0,0.0,1.667053064686723
2025-03-10,80.10294640612486,86.47752641596924,73.35103985507214,0.0,0.0,2.1475781466720507
2025-03-11,82.47075134388554,89.91776440198151,78.01420798554595,0.0,0.0,4.600508678923769
2025-03-12,73.69622967644294,80.81439136458536,69.11569768445369,0.0,0.0,6.724480677815542
2025-03-13,73.8217836469764,78.15074209412934,68.04284677485164,0.0,0.0,4.802030926253547
2025-03-14,76.14867481259127,79.43586849652775,69.02639700270878,0.0,0.0,2.7072703485434095
2025-03-15,76.81226705276343,83.95873718209826,73.85113409727441,0.0,0.0,5.01701035420172
2025-03-16,74.03130919418047,79.78627428066856,66.75320076836547,0.0,0.0,2.936395236445945
2025-03-17,72.39430857090184,76.26547312099017,67.71783479288612,1.8839200756298646,0.0,4.466675186464419
2025-03-18,68.18731201399821,70.74886462146816,62.51819338877796,1.0872641607064168,0.0,5.459091222935347
2025-03-19,72.15306710333222,77.33858097025922,69.20558514399947,0.0,0.0,4.501310259045818
2025-03-20,68.29826834241517,74.78189610817032,64.60924886916297,0.0,0.0,9.670070263816049
2025-03-21,70.88977620811208,78.64873708491338,63.072506312336664,0.0,0.0,1.804782818875965
2025-03-22,74.01397110608634,79.5347130759454,68.01584793218034,0.0,0.0,1.4358171401455675
2025-03-23,71.02235282079441,75.4685947314905,65.54842361982463,0.0660073600757804,0.0,2.4315815256847766
2025-03-24,70.40746806891995,72.94782470981269,67.53426926201139,0.0,0.0,3.604449790691749
2025-03-25,64.19687192631184,69.7375658204686,56.46442864018091,0.0,0.0,4.613156058107838
2025-03-26,69.77842003737436,73.59342174977391,64.96058965611589,0.10271075757652652,0.0,0.7842889786160488
2025-03-27,66.2185608546833,71.05429517934387,63.18073530965907,0.0,0.0,3.660169810643747
2025-03-28,61.47679388360022,66.91710675947921,58.08251107839638,1.0299649563234548,0.0,6.580049406320288
2025-03-29,70.76943621770442,78.07133654843595,63.35354787761898,0.04111788610713525,0.0,3.164209635600307
